t, Pond Storage (m3),t, Pond Outflow (m3/day),t, Pond Inflow (m3/day),t, Rain (mm/day)
40183.07000,0,40183.07000,0,40183.07000,0,40183.07000,0
40183.08000,0,40183.08000,0,40183.08000,0,40183.08000,0
40183.09000,0,40183.09000,0,40183.09000,0,40183.09000,0
40183.10000,0,40183.10000,0,40183.10000,0,40183.10000,0
40183.11000,0,40183.11000,0,40183.11000,0,40183.11000,0
40183.12000,0,40183.12000,0,40183.12000,0,40183.12000,0
40183.13000,0,40183.13000,0,40183.13000,0,40183.13000,0
40183.14000,0,40183.14000,0,40183.14000,0,40183.14000,0
40183.15000,0,40183.15000,0,40183.15000,0,40183.15000,0
40183.16000,0,40183.16000,0,40183.16000,0,40183.16000,0
40183.17000,0,40183.17000,0,40183.17000,0,40183.17000,0
40183.18000,0,40183.18000,0,40183.18000,0,40183.18000,0
40183.19000,0,40183.19000,0,40183.19000,0,40183.19000,0
40183.20000,0,40183.20000,0,40183.20000,0,40183.20000,0
40183.21000,0,40183.21000,0,40183.21000,0,40183.21000,0
40183.22000,0,40183.22000,0,40183.22000,0,40183.22000,0
40183.23000,0,40183.23000,0,40183.23000,0,40183.23000,0
40183.24000,0,40183.24000,0,40183.24000,0,40183.24000,0
40183.25000,0,40183.25000,0,40183.25000,0,40183.25000,0
40183.26000,0,40183.26000,0,40183.26000,0,40183.26000,0
40183.27000,0,40183.27000,0,40183.27000,0,40183.27000,0
40183.28000,0,40183.28000,0,40183.28000,0,40183.28000,0
40183.29000,0,40183.29000,0,40183.29000,0,40183.29000,0
40183.30000,0,40183.30000,0,40183.30000,0,40183.30000,0
40183.31000,0,40183.31000,0,40183.31000,0,40183.31000,0
40183.32000,0,40183.32000,0,40183.32000,0,40183.32000,0
40183.33000,0,40183.33000,0,40183.33000,0,40183.33000,0
40183.34000,0,40183.34000,0,40183.34000,0,40183.34000,0
40183.35000,0,40183.35000,0,40183.35000,0,40183.35000,0
40183.36000,0,40183.36000,0,40183.36000,0,40183.36000,0
40183.37000,0,40183.37000,0,40183.37000,0,40183.37000,0
40183.38000,0,40183.38000,0,40183.38000,0,40183.38000,0
40183.39000,0,40183.39000,0,40183.39000,0,40183.39000,0
40183.40000,0,40183.40000,0,40183.40000,0,40183.40000,0
40183.41000,0,40183.41000,0,40183.41000,0,40183.41000,0
40183.42000,0,40183.42000,0,40183.42000,0,40183.42000,0
40183.43000,0,40183.43000,0,40183.43000,0,40183.43000,0
40183.44000,0,40183.44000,0,40183.44000,0,40183.44000,0
40183.45000,0,40183.45000,0,40183.45000,0,40183.45000,0
40183.46000,0,40183.46000,0,40183.46000,0,40183.46000,0
40183.47000,0,40183.47000,0,40183.47000,0,40183.47000,0
40183.48000,0,40183.48000,0,40183.48000,0,40183.48000,0
40183.49000,0,40183.49000,0,40183.49000,0,40183.49000,0
40183.50000,0,40183.50000,0,40183.50000,0,40183.50000,0
40183.51000,0,40183.51000,0,40183.51000,0,40183.51000,0
40183.52000,0,40183.52000,0,40183.52000,0,40183.52000,0
40183.53000,0,40183.53000,0,40183.53000,0,40183.53000,0
40183.54000,0,40183.54000,0,40183.54000,0,40183.54000,0
40183.55000,0,40183.55000,0,40183.55000,0,40183.55000,0
40183.56000,0,40183.56000,0,40183.56000,0,40183.56000,0
40183.57000,0,40183.57000,0,40183.57000,0,40183.57000,0
40183.58000,0,40183.58000,0,40183.58000,0,40183.58000,0
40183.59000,0,40183.59000,0,40183.59000,0,40183.59000,0
40183.60000,0,40183.60000,0,40183.60000,0,40183.60000,0
40183.61000,0,40183.61000,0,40183.61000,0,40183.61000,0
40183.62000,0,40183.62000,0,40183.62000,0,40183.62000,0
40183.63000,0,40183.63000,0,40183.63000,0,40183.63000,0
40183.64000,0,40183.64000,0,40183.64000,0,40183.64000,0
40183.65000,0,40183.65000,0,40183.65000,0,40183.65000,0
40183.66000,0,40183.66000,0,40183.66000,0,40183.66000,0
40183.67000,0,40183.67000,0,40183.67000,0,40183.67000,0
40183.68000,0,40183.68000,0,40183.68000,0,40183.68000,0
40183.69000,0,40183.69000,0,40183.69000,0,40183.69000,0
40183.70000,0,40183.70000,0,40183.70000,0,40183.70000,0
40183.71000,0,40183.71000,0,40183.71000,0,40183.71000,0
40183.72000,0,40183.72000,0,40183.72000,0,40183.72000,0
40183.73000,0,40183.73000,0,40183.73000,0,40183.73000,0
40183.74000,0,40183.74000,0,40183.74000,0,40183.74000,0
40183.75000,0,40183.75000,0,40183.75000,0,40183.75000,0
40183.76000,0,40183.76000,0,40183.76000,0,40183.76000,0
40183.77000,0,40183.77000,0,40183.77000,0,40183.77000,0
40183.78000,0,40183.78000,0,40183.78000,0,40183.78000,0
40183.79000,0,40183.79000,0,40183.79000,0,40183.79000,0
40183.80000,0,40183.80000,0,40183.80000,0,40183.80000,0
40183.81000,0,40183.81000,0,40183.81000,0,40183.81000,0
40183.82000,0,40183.82000,0,40183.82000,0,40183.82000,0
40183.83000,0,40183.83000,0,40183.83000,0,40183.83000,0
40183.84000,0,40183.84000,0,40183.84000,0,40183.84000,0
40183.85000,0,40183.85000,0,40183.85000,0,40183.85000,0
40183.86000,0,40183.86000,0,40183.86000,0,40183.86000,0
40183.87000,0,40183.87000,0,40183.87000,0,40183.87000,0
40183.88000,0,40183.88000,0,40183.88000,0,40183.88000,0
40183.89000,0,40183.89000,0,40183.89000,0,40183.89000,0
40183.90000,0,40183.90000,0,40183.90000,0,40183.90000,0
40183.91000,0,40183.91000,0,40183.91000,0,40183.91000,0
40183.92000,0,40183.92000,0,40183.92000,0,40183.92000,0
40183.93000,0,40183.93000,0,40183.93000,0,40183.93000,0
40183.94000,0,40183.94000,0,40183.94000,0,40183.94000,0
40183.95000,0,40183.95000,0,40183.95000,0,40183.95000,0
40183.96000,0,40183.96000,0,40183.96000,0,40183.96000,0
40183.97000,0,40183.97000,0,40183.97000,0,40183.97000,0
40183.98000,0,40183.98000,0,40183.98000,0,40183.98000,0
40183.99000,0,40183.99000,0,40183.99000,0,40183.99000,0
40184.00000,0,40184.00000,0,40184.00000,0,40184.00000,0
40184.01000,0,40184.01000,0,40184.01000,0,40184.01000,0
40184.02000,0,40184.02000,0,40184.02000,0,40184.02000,0
40184.03000,0,40184.03000,0,40184.03000,0,40184.03000,0
40184.04000,0,40184.04000,0,40184.04000,0,40184.04000,0
40184.05000,0,40184.05000,0,40184.05000,0,40184.05000,0
40184.06000,0,40184.06000,0,40184.06000,0,40184.06000,0
40184.07000,0,40184.07000,0,40184.07000,0,40184.07000,0
40184.08000,0,40184.08000,0,40184.08000,0,40184.08000,0
40184.09000,0,40184.09000,0,40184.09000,0,40184.09000,0
40184.10000,0,40184.10000,0,40184.10000,0,40184.10000,0
40184.11000,0,40184.11000,0,40184.11000,0,40184.11000,0
40184.12000,0,40184.12000,0,40184.12000,0,40184.12000,0
40184.13000,0,40184.13000,0,40184.13000,0,40184.13000,0
40184.14000,0,40184.14000,0,40184.14000,0,40184.14000,0
40184.15000,0,40184.15000,0,40184.15000,0,40184.15000,0
40184.16000,0,40184.16000,0,40184.16000,0,40184.16000,0
40184.17000,0,40184.17000,0,40184.17000,0,40184.17000,0
40184.18000,0,40184.18000,0,40184.18000,0,40184.18000,0
40184.19000,0,40184.19000,0,40184.19000,0,40184.19000,0
40184.20000,0,40184.20000,0,40184.20000,0,40184.20000,0
40184.21000,0,40184.21000,0,40184.21000,0,40184.21000,0
40184.22000,0,40184.22000,0,40184.22000,0,40184.22000,0
40184.23000,0,40184.23000,0,40184.23000,0,40184.23000,0
40184.24000,0,40184.24000,0,40184.24000,0,40184.24000,0
40184.25000,0,40184.25000,0,40184.25000,0,40184.25000,0
40184.26000,0,40184.26000,0,40184.26000,0,40184.26000,0
40184.27000,0,40184.27000,0,40184.27000,0,40184.27000,0
40184.28000,0,40184.28000,0,40184.28000,0,40184.28000,0
40184.29000,0,40184.29000,0,40184.29000,0,40184.29000,0
40184.30000,0,40184.30000,0,40184.30000,0,40184.30000,0
40184.31000,0,40184.31000,0,40184.31000,0,40184.31000,0
40184.32000,0,40184.32000,0,40184.32000,0,40184.32000,0
40184.33000,0,40184.33000,0,40184.33000,0,40184.33000,0
40184.34000,0,40184.34000,0,40184.34000,0,40184.34000,0
40184.35000,0,40184.35000,0,40184.35000,0,40184.35000,0
40184.36000,0,40184.36000,0,40184.36000,0,40184.36000,0
40184.37000,0,40184.37000,0,40184.37000,0,40184.37000,0
40184.38000,0,40184.38000,0,40184.38000,0,40184.38000,0
40184.39000,0,40184.39000,0,40184.39000,0,40184.39000,0
40184.40000,0,40184.40000,0,40184.40000,0,40184.40000,0
40184.41000,0,40184.41000,0,40184.41000,0,40184.41000,0
40184.42000,0,40184.42000,0,40184.42000,0,40184.42000,0
40184.43000,0,40184.43000,0,40184.43000,0,40184.43000,0
40184.44000,0,40184.44000,0,40184.44000,0,40184.44000,0
40184.45000,0,40184.45000,0,40184.45000,0,40184.45000,0
40184.46000,0,40184.46000,0,40184.46000,0,40184.46000,0
40184.47000,0,40184.47000,0,40184.47000,0,40184.47000,0
40184.48000,0,40184.48000,0,40184.48000,0,40184.48000,0
40184.49000,0,40184.49000,0,40184.49000,0,40184.49000,0
40184.50000,0,40184.50000,0,40184.50000,0,40184.50000,0
40184.51000,0,40184.51000,0,40184.51000,0,40184.51000,0
40184.52000,0,40184.52000,0,40184.52000,0,40184.52000,0
40184.53000,0,40184.53000,0,40184.53000,0,40184.53000,0
40184.54000,0,40184.54000,0,40184.54000,0,40184.54000,0
40184.55000,0,40184.55000,0,40184.55000,0,40184.55000,0
40184.56000,0,40184.56000,0,40184.56000,0,40184.56000,0
40184.57000,0,40184.57000,0,40184.57000,0,40184.57000,0
40184.58000,0,40184.58000,0,40184.58000,0,40184.58000,0
40184.59000,0,40184.59000,0,40184.59000,0,40184.59000,0
40184.60000,0,40184.60000,0,40184.60000,0,40184.60000,0
40184.61000,0,40184.61000,0,40184.61000,0,40184.61000,0
40184.62000,0,40184.62000,0,40184.62000,0,40184.62000,0
40184.63000,0,40184.63000,0,40184.63000,0,40184.63000,0
40184.64000,0,40184.64000,0,40184.64000,0,40184.64000,0
40184.65000,0,40184.65000,0,40184.65000,0,40184.65000,0
40184.66000,0,40184.66000,0,40184.66000,0,40184.66000,0
40184.67000,0,40184.67000,0,40184.67000,0,40184.67000,0
40184.68000,0,40184.68000,0,40184.68000,0,40184.68000,0
40184.69000,0,40184.69000,0,40184.69000,0,40184.69000,0
40184.70000,0,40184.70000,0,40184.70000,0,40184.70000,0
40184.71000,0,40184.71000,0,40184.71000,0,40184.71000,0
40184.72000,0,40184.72000,0,40184.72000,0,40184.72000,0
40184.73000,0,40184.73000,0,40184.73000,0,40184.73000,0
40184.74000,0,40184.74000,0,40184.74000,0,40184.74000,0
40184.75000,0,40184.75000,0,40184.75000,0,40184.75000,0
40184.76000,0,40184.76000,0,40184.76000,0,40184.76000,0
40184.77000,0,40184.77000,0,40184.77000,0,40184.77000,0
40184.78000,0,40184.78000,0,40184.78000,0,40184.78000,0
40184.79000,0,40184.79000,0,40184.79000,0,40184.79000,0
40184.80000,0,40184.80000,0,40184.80000,0,40184.80000,0
40184.81000,0,40184.81000,0,40184.81000,0,40184.81000,0
40184.82000,0,40184.82000,0,40184.82000,0,40184.82000,0
40184.83000,0,40184.83000,0,40184.83000,0,40184.83000,0
40184.84000,0,40184.84000,0,40184.84000,0,40184.84000,0
40184.85000,0,40184.85000,0,40184.85000,0,40184.85000,0
40184.86000,0,40184.86000,0,40184.86000,0,40184.86000,0
40184.87000,0,40184.87000,0,40184.87000,0,40184.87000,0
40184.88000,0,40184.88000,0,40184.88000,0,40184.88000,0
40184.89000,0,40184.89000,0,40184.89000,0,40184.89000,0
40184.90000,0,40184.90000,0,40184.90000,0,40184.90000,0
40184.91000,0,40184.91000,0,40184.91000,0,40184.91000,0
40184.92000,0,40184.92000,0,40184.92000,0,40184.92000,0
40184.93000,0,40184.93000,0,40184.93000,0,40184.93000,0
40184.94000,0,40184.94000,0,40184.94000,0,40184.94000,0
40184.95000,0,40184.95000,0,40184.95000,0,40184.95000,0
40184.96000,0,40184.96000,0,40184.96000,0,40184.96000,0
40184.97000,0,40184.97000,0,40184.97000,0,40184.97000,0
40184.98000,0,40184.98000,0,40184.98000,0,40184.98000,0
40184.99000,0,40184.99000,0,40184.99000,0,40184.99000,0
40185.00000,0,40185.00000,0,40185.00000,0,40185.00000,0
40185.01000,0,40185.01000,0,40185.01000,0,40185.01000,0
40185.02000,0,40185.02000,0,40185.02000,0,40185.02000,0
40185.03000,0,40185.03000,0,40185.03000,0,40185.03000,0
40185.04000,0,40185.04000,0,40185.04000,0,40185.04000,0
40185.05000,0,40185.05000,0,40185.05000,0,40185.05000,0
40185.06000,0,40185.06000,0,40185.06000,0,40185.06000,0
40185.07000,0,40185.07000,0,40185.07000,0,40185.07000,0
40185.08000,0,40185.08000,0,40185.08000,0,40185.08000,0
40185.09000,0,40185.09000,0,40185.09000,0,40185.09000,0
40185.10000,0,40185.10000,0,40185.10000,0,40185.10000,0
40185.11000,0,40185.11000,0,40185.11000,0,40185.11000,0
40185.12000,0,40185.12000,0,40185.12000,0,40185.12000,0
40185.13000,0,40185.13000,0,40185.13000,0,40185.13000,0
40185.14000,0,40185.14000,0,40185.14000,0,40185.14000,0
40185.15000,0,40185.15000,0,40185.15000,0,40185.15000,0
40185.16000,0,40185.16000,0,40185.16000,0,40185.16000,0
40185.17000,0,40185.17000,0,40185.17000,0,40185.17000,0
40185.18000,0,40185.18000,0,40185.18000,0,40185.18000,0
40185.19000,0,40185.19000,0,40185.19000,0,40185.19000,0
40185.20000,0,40185.20000,0,40185.20000,0,40185.20000,0
40185.21000,0,40185.21000,0,40185.21000,0,40185.21000,0
40185.22000,0,40185.22000,0,40185.22000,0,40185.22000,0
40185.23000,0,40185.23000,0,40185.23000,0,40185.23000,0
40185.24000,0,40185.24000,0,40185.24000,0,40185.24000,0
40185.25000,0,40185.25000,0,40185.25000,0,40185.25000,0
40185.26000,0,40185.26000,0,40185.26000,0,40185.26000,0
40185.27000,0,40185.27000,0,40185.27000,0,40185.27000,0
40185.28000,0,40185.28000,0,40185.28000,0,40185.28000,0
40185.29000,0,40185.29000,0,40185.29000,0,40185.29000,0
40185.30000,0,40185.30000,0,40185.30000,0,40185.30000,0
40185.31000,0,40185.31000,0,40185.31000,0,40185.31000,0
40185.32000,0,40185.32000,0,40185.32000,0,40185.32000,0
40185.33000,0,40185.33000,0,40185.33000,0,40185.33000,0
40185.34000,0,40185.34000,0,40185.34000,0,40185.34000,0
40185.35000,0,40185.35000,0,40185.35000,0,40185.35000,0
40185.36000,0,40185.36000,0,40185.36000,0,40185.36000,0
40185.37000,0,40185.37000,0,40185.37000,0,40185.37000,0
40185.38000,0,40185.38000,0,40185.38000,0,40185.38000,0
40185.39000,0,40185.39000,0,40185.39000,0,40185.39000,0
40185.40000,0,40185.40000,0,40185.40000,0,40185.40000,0
40185.41000,0,40185.41000,0,40185.41000,0,40185.41000,0
40185.42000,0,40185.42000,0,40185.42000,0,40185.42000,0
40185.43000,0,40185.43000,0,40185.43000,0,40185.43000,0
40185.44000,0,40185.44000,0,40185.44000,0,40185.44000,0
40185.45000,0,40185.45000,0,40185.45000,0,40185.45000,0
40185.46000,0,40185.46000,0,40185.46000,0,40185.46000,0
40185.47000,0,40185.47000,0,40185.47000,0,40185.47000,0
40185.48000,0,40185.48000,0,40185.48000,0,40185.48000,0
40185.49000,0,40185.49000,0,40185.49000,0,40185.49000,0
40185.50000,0,40185.50000,0,40185.50000,0,40185.50000,0
40185.51000,0,40185.51000,0,40185.51000,0,40185.51000,0
40185.52000,0,40185.52000,0,40185.52000,0,40185.52000,0
40185.53000,0,40185.53000,0,40185.53000,0,40185.53000,0
40185.54000,0,40185.54000,0,40185.54000,0,40185.54000,0
40185.55000,0,40185.55000,0,40185.55000,0,40185.55000,0
40185.56000,0,40185.56000,0,40185.56000,0,40185.56000,0
40185.57000,0,40185.57000,0,40185.57000,0,40185.57000,0
40185.58000,0,40185.58000,0,40185.58000,0,40185.58000,0
40185.59000,0,40185.59000,0,40185.59000,0,40185.59000,0
40185.60000,0,40185.60000,0,40185.60000,0,40185.60000,0
40185.61000,0,40185.61000,0,40185.61000,0,40185.61000,0
40185.62000,0,40185.62000,0,40185.62000,0,40185.62000,0
40185.63000,0,40185.63000,0,40185.63000,0,40185.63000,0
40185.64000,0,40185.64000,0,40185.64000,0,40185.64000,0
40185.65000,0,40185.65000,0,40185.65000,0,40185.65000,0
40185.66000,0,40185.66000,0,40185.66000,0,40185.66000,0
40185.67000,0,40185.67000,0,40185.67000,0,40185.67000,0
40185.68000,0,40185.68000,0,40185.68000,0,40185.68000,0
40185.69000,0,40185.69000,0,40185.69000,0,40185.69000,0
40185.70000,0,40185.70000,0,40185.70000,0,40185.70000,0
40185.71000,0,40185.71000,0,40185.71000,0,40185.71000,0
40185.72000,0,40185.72000,0,40185.72000,0,40185.72000,0
40185.73000,0,40185.73000,0,40185.73000,0,40185.73000,0
40185.74000,0,40185.74000,0,40185.74000,0,40185.74000,0
40185.75000,0,40185.75000,0,40185.75000,0,40185.75000,0
40185.76000,0,40185.76000,0,40185.76000,0,40185.76000,0
40185.77000,0,40185.77000,0,40185.77000,0,40185.77000,0
40185.78000,0,40185.78000,0,40185.78000,0,40185.78000,0
40185.79000,0,40185.79000,0,40185.79000,0,40185.79000,0
40185.80000,0,40185.80000,0,40185.80000,0,40185.80000,0
40185.81000,0,40185.81000,0,40185.81000,0,40185.81000,0
40185.82000,0,40185.82000,0,40185.82000,0,40185.82000,0
40185.83000,0,40185.83000,0,40185.83000,0,40185.83000,0
40185.84000,0,40185.84000,0,40185.84000,0,40185.84000,0
40185.85000,0,40185.85000,0,40185.85000,0,40185.85000,0
40185.86000,0,40185.86000,0,40185.86000,0,40185.86000,0
40185.87000,0,40185.87000,0,40185.87000,0,40185.87000,0
40185.88000,0,40185.88000,0,40185.88000,0,40185.88000,0
40185.89000,0,40185.89000,0,40185.89000,0,40185.89000,0
40185.90000,0,40185.90000,0,40185.90000,0,40185.90000,0
40185.91000,0,40185.91000,0,40185.91000,0,40185.91000,0
40185.92000,0,40185.92000,0,40185.92000,0,40185.92000,0
40185.93000,0,40185.93000,0,40185.93000,0,40185.93000,0
40185.94000,0,40185.94000,0,40185.94000,0,40185.94000,0
40185.95000,0,40185.95000,0,40185.95000,0,40185.95000,0
40185.96000,0,40185.96000,0,40185.96000,0,40185.96000,0
40185.97000,0,40185.97000,0,40185.97000,0,40185.97000,0
40185.98000,0,40185.98000,0,40185.98000,0,40185.98000,0
40185.99000,0,40185.99000,0,40185.99000,0,40185.99000,0
40186.00000,0,40186.00000,0,40186.00000,0,40186.00000,0
40186.01000,0,40186.01000,0,40186.01000,0,40186.01000,0
40186.02000,0,40186.02000,0,40186.02000,0,40186.02000,0
40186.03000,0,40186.03000,0,40186.03000,0,40186.03000,0
40186.04000,0,40186.04000,0,40186.04000,0,40186.04000,0
40186.05000,0,40186.05000,0,40186.05000,0,40186.05000,0
40186.06000,0,40186.06000,0,40186.06000,0,40186.06000,0
40186.07000,0,40186.07000,0,40186.07000,0,40186.07000,0
40186.08000,0,40186.08000,0,40186.08000,0,40186.08000,0
40186.09000,0,40186.09000,0,40186.09000,0,40186.09000,0
40186.10000,0,40186.10000,0,40186.10000,0,40186.10000,0
40186.11000,0,40186.11000,0,40186.11000,0,40186.11000,0
40186.12000,0,40186.12000,0,40186.12000,0,40186.12000,0
40186.13000,0,40186.13000,0,40186.13000,0,40186.13000,0
40186.14000,0,40186.14000,0,40186.14000,0,40186.14000,0
40186.15000,0,40186.15000,0,40186.15000,0,40186.15000,0
40186.16000,0,40186.16000,0,40186.16000,0,40186.16000,0
40186.17000,0,40186.17000,0,40186.17000,0,40186.17000,0
40186.18000,0,40186.18000,0,40186.18000,0,40186.18000,0
40186.19000,0,40186.19000,0,40186.19000,0,40186.19000,0
40186.20000,0,40186.20000,0,40186.20000,0,40186.20000,0
40186.21000,0,40186.21000,0,40186.21000,0,40186.21000,0
40186.22000,0,40186.22000,0,40186.22000,0,40186.22000,0
40186.23000,0,40186.23000,0,40186.23000,0,40186.23000,0
40186.24000,0,40186.24000,0,40186.24000,0,40186.24000,0
40186.25000,0,40186.25000,0,40186.25000,0,40186.25000,0
40186.26000,0,40186.26000,0,40186.26000,0,40186.26000,0
40186.27000,0,40186.27000,0,40186.27000,0,40186.27000,0
40186.28000,0,40186.28000,0,40186.28000,0,40186.28000,0
40186.29000,0,40186.29000,0,40186.29000,0,40186.29000,0
40186.30000,0,40186.30000,0,40186.30000,0,40186.30000,0
40186.31000,0,40186.31000,0,40186.31000,0,40186.31000,0
40186.32000,0,40186.32000,0,40186.32000,0,40186.32000,0
40186.33000,0,40186.33000,0,40186.33000,0,40186.33000,0
40186.34000,0,40186.34000,0,40186.34000,0,40186.34000,0
40186.35000,0,40186.35000,0,40186.35000,0,40186.35000,0
40186.36000,0,40186.36000,0,40186.36000,0,40186.36000,0
40186.37000,0,40186.37000,0,40186.37000,0,40186.37000,0
40186.38000,0,40186.38000,0,40186.38000,0,40186.38000,0
40186.39000,0,40186.39000,0,40186.39000,0,40186.39000,0
40186.40000,0,40186.40000,0,40186.40000,0,40186.40000,0
40186.41000,0,40186.41000,0,40186.41000,0,40186.41000,0
40186.42000,0,40186.42000,0,40186.42000,0,40186.42000,0
40186.43000,0,40186.43000,0,40186.43000,0,40186.43000,0
40186.44000,0,40186.44000,0,40186.44000,0,40186.44000,0
40186.45000,0,40186.45000,0,40186.45000,0,40186.45000,0
40186.46000,0,40186.46000,0,40186.46000,0,40186.46000,0
40186.47000,0,40186.47000,0,40186.47000,0,40186.47000,0
40186.48000,0,40186.48000,0,40186.48000,0,40186.48000,0
40186.49000,0,40186.49000,0,40186.49000,0,40186.49000,0
40186.50000,0,40186.50000,0,40186.50000,0,40186.50000,0
40186.51000,0,40186.51000,0,40186.51000,0,40186.51000,0
40186.52000,0,40186.52000,0,40186.52000,0,40186.52000,0
40186.53000,0,40186.53000,0,40186.53000,0,40186.53000,0
40186.54000,0,40186.54000,0,40186.54000,0,40186.54000,0
40186.55000,0,40186.55000,0,40186.55000,0,40186.55000,0
40186.56000,0,40186.56000,0,40186.56000,0,40186.56000,0
40186.57000,0,40186.57000,0,40186.57000,0,40186.57000,0
40186.58000,0,40186.58000,0,40186.58000,0,40186.58000,0
40186.59000,0,40186.59000,0,40186.59000,0,40186.59000,0
40186.60000,0,40186.60000,0,40186.60000,0,40186.60000,0
40186.61000,0,40186.61000,0,40186.61000,0,40186.61000,0
40186.62000,0,40186.62000,0,40186.62000,0,40186.62000,0
40186.63000,0,40186.63000,0,40186.63000,0,40186.63000,0
40186.64000,0,40186.64000,0,40186.64000,0,40186.64000,0
40186.65000,0,40186.65000,0,40186.65000,0,40186.65000,0
40186.66000,0,40186.66000,0,40186.66000,0,40186.66000,0
40186.67000,0,40186.67000,0,40186.67000,0,40186.67000,0
40186.68000,0,40186.68000,0,40186.68000,0,40186.68000,0
40186.69000,0,40186.69000,0,40186.69000,0,40186.69000,0
40186.70000,0,40186.70000,0,40186.70000,0,40186.70000,0
40186.71000,0,40186.71000,0,40186.71000,0,40186.71000,0
40186.72000,0,40186.72000,0,40186.72000,0,40186.72000,0
40186.73000,0,40186.73000,0,40186.73000,0,40186.73000,0
40186.74000,0,40186.74000,0,40186.74000,0,40186.74000,0
40186.75000,0,40186.75000,0,40186.75000,0,40186.75000,0
40186.76000,0,40186.76000,0,40186.76000,0,40186.76000,0
40186.77000,0,40186.77000,0,40186.77000,0,40186.77000,0
40186.78000,0,40186.78000,0,40186.78000,0,40186.78000,0
40186.79000,0,40186.79000,0,40186.79000,0,40186.79000,0
40186.80000,0,40186.80000,0,40186.80000,0,40186.80000,0
40186.81000,0,40186.81000,0,40186.81000,0,40186.81000,0
40186.82000,0,40186.82000,0,40186.82000,0,40186.82000,0
